Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2009/1/4,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.1,-3.8,72,101824,306,1415,295,81,54,66,17051,10818,14175,7146,290,1.0,9,9,8000.0,1200,9,'999999999,7,0.0840,0,88,0.130,0.0,0.0
2009/1/4,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.6,-3.6,66,101803,508,1415,295,203,155,145,30254,21243,22581,9573,359,1.0,5,5,8000.0,2355,9,'999999999,7,0.0840,0,88,0.130,0.0,0.0
2009/1/4,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.0,-3.4,61,101781,654,1415,280,324,260,202,40146,29988,26608,9690,350,1.0,4,4,8000.0,3472,9,'999999999,7,0.0840,0,88,0.130,0.0,0.0
2009/1/4,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,4.5,-3.2,56,101760,735,1415,268,390,328,221,44044,34221,27375,9308,270,1.0,8,8,8000.0,9000,9,'999999999,7,0.0840,0,88,0.130,0.0,0.0
2009/1/4,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.2,-4.6,47,101696,743,1415,276,397,343,218,42431,35003,25976,9150,334,1.5,2,2,8000.0,3664,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/4,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.8,-6.1,40,101632,680,1415,271,358,340,195,35878,34866,22719,9219,335,2.1,1,1,8000.0,3749,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/4,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,6.5,-7.5,33,101568,549,1415,263,282,337,152,25915,35608,16206,8504,320,2.6,6,6,8000.0,3695,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/4,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.7,-6.9,37,101589,358,1415,265,179,351,91,13801,27458,8096,5834,334,2.2,0,0,8000.0,3124,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/4,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.0,-6.4,41,101609,122,1415,244,66,181,33,3807,9206,2417,2033,329,1.9,5,1,8000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/4,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,4.2,-5.8,45,101630,0,650,232,5,0,4,270,0,191,67,20,1.5,0,0,8000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/4,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.3,-6.1,47,101653,0,0,235,0,0,0,0,0,0,0,335,1.7,0,2,8000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/4,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.3,-6.3,50,101677,0,0,231,0,0,0,0,0,0,0,339,1.9,0,2,8000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/4,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,1.4,-6.6,52,101700,0,0,228,0,0,0,0,0,0,0,50,2.1,0,0,8000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/4,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.1,-6.3,54,101712,0,0,241,0,0,0,0,0,0,0,343,1.4,5,3,8000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/4,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.9,-5.9,57,101725,0,0,247,0,0,0,0,0,0,0,347,0.7,5,4,8000.0,2325,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/4,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.6,-5.6,60,101737,0,0,254,0,0,0,0,0,0,0,355,0.0,0,0,8000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.0,-5.4,63,101735,0,0,263,0,0,0,0,0,0,0,355,0.2,5,5,8000.0,2195,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.5,-5.3,67,101733,0,0,268,0,0,0,0,0,0,0,349,0.3,5,5,8000.0,1282,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.1,-5.1,71,101731,0,0,264,0,0,0,0,0,0,0,345,0.5,0,0,8000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.2,-5.1,72,101734,0,0,255,0,0,0,0,0,0,0,349,0.8,6,6,8000.0,889,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.2,-5.1,72,101737,0,0,259,0,0,0,0,0,0,0,345,1.2,6,6,8000.0,891,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.3,-5.1,73,101740,0,0,255,0,0,0,0,0,0,0,270,1.5,5,5,8000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.7,-4.9,76,101623,0,0,266,0,0,0,0,0,0,0,346,1.5,7,7,8000.0,1525,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,-2.2,-4.8,80,101506,60,316,269,35,104,21,10696,21971,5916,4640,345,1.5,7,7,7000.0,1618,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-0.5,-4.7,70,101852,306,1415,262,142,314,66,23063,38115,11525,6614,345,0.5,0,0,7000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.5,-4.0,64,101826,509,1415,254,262,421,112,34263,44213,17514,7300,341,0.8,5,5,7000.0,77777,9,'999999999,7,0.0840,0,88,0.130,0.0,0.0
2009/1/5,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.5,-3.2,59,101799,656,1415,263,354,438,152,42019,45227,22357,7690,332,1.2,4,4,7000.0,751,9,'999999999,7,0.0840,0,88,0.130,0.0,0.0
2009/1/5,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,5.5,-2.5,55,101773,737,1415,274,411,445,182,44887,42789,24299,7913,360,1.5,8,8,7000.0,1200,9,'999999999,8,0.0840,0,88,0.130,0.0,0.0
2009/1/5,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.3,-3.0,53,101746,746,1415,268,398,395,191,41491,36185,23890,8194,316,2.0,3,3,7000.0,1015,9,'999999999,7,0.0840,0,88,0.130,0.0,0.0
2009/1/5,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.2,-3.5,52,101719,683,1415,280,331,315,178,32190,27189,20886,8195,314,2.6,3,3,7000.0,986,9,'999999999,7,0.0840,0,88,0.130,0.0,0.0
2009/1/5,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,5.0,-4.0,50,101692,552,1415,272,224,216,136,20218,17047,15276,7372,320,3.1,9,9,7000.0,1200,9,'999999999,7,0.0840,0,88,0.130,0.0,0.0
2009/1/5,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.3,-4.6,50,101739,362,1415,287,113,115,80,9497,7847,8426,5274,317,2.9,2,2,7000.0,768,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,17:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.6,-5.1,50,101787,126,1415,292,36,37,29,2628,1924,2602,1962,320,2.8,2,2,7000.0,622,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,2.9,-5.7,50,101834,0,669,284,3,0,3,162,0,136,48,320,2.6,8,8,7000.0,1200,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.5,-5.5,52,101852,0,0,268,0,0,0,0,0,0,0,327,2.4,3,3,7000.0,528,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.1,-5.4,55,101871,0,0,271,0,0,0,0,0,0,0,337,2.3,3,3,7000.0,669,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,1.7,-5.2,57,101889,0,0,256,0,0,0,0,0,0,0,20,2.1,3,3,7000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.8,-5.4,60,101896,0,0,262,0,0,0,0,0,0,0,348,2.4,4,4,7000.0,603,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.2,-5.6,63,101903,0,0,246,0,0,0,0,0,0,0,354,2.8,5,5,7000.0,932,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/5,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.1,-5.8,67,101909,0,0,243,0,0,0,0,0,0,0,20,3.1,0,0,7000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/6,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.3,-5.8,68,101915,0,0,245,0,0,0,0,0,0,0,356,2.8,5,5,7000.0,1860,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/6,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.4,-5.9,69,101921,0,0,242,0,0,0,0,0,0,0,355,2.4,6,6,7000.0,1837,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/6,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.6,-5.9,69,101927,0,0,247,0,0,0,0,0,0,0,50,2.1,3,3,7000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/6,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.9,-6.3,69,101933,0,0,249,0,0,0,0,0,0,0,355,2.1,6,6,7000.0,3501,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.2,-6.6,69,101938,0,0,244,0,0,0,0,0,0,0,358,2.1,6,6,7000.0,3498,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-2.5,-7.0,68,101944,0,0,234,0,0,0,0,0,0,0,50,2.1,3,3,7000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.2,-6.9,67,101978,0,0,220,0,0,0,0,0,0,0,5,1.6,5,5,7000.0,6114,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.0,-6.9,66,102012,60,315,232,41,129,24,10849,23454,6354,4957,9,1.0,5,5,7000.0,4331,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.7,-6.8,65,102046,306,1415,232,146,325,71,24294,39286,13490,7367,340,0.5,0,0,7000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.0,-6.5,58,101986,510,1415,230,280,431,124,37570,49655,19216,7830,10,1.4,4,4,7000.0,4323,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.7,-6.3,52,101925,657,1415,238,398,530,152,48428,59817,20918,7199,3,2.2,3,3,7000.0,4846,9,'999999999,5,0.0840,0,88,0.120,0.0,0.0
2009/1/6,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,3.4,-6.0,47,101865,739,1415,240,483,632,155,52539,61185,22656,7295,70,3.1,8,8,7000.0,4693,9,'999999999,5,0.0840,0,88,0.120,0.0,0.0
2009/1/6,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.0,-6.3,44,101804,748,1415,240,482,562,186,48036,47640,25244,8819,351,2.6,1,1,7000.0,4057,9,'999999999,5,0.0840,0,88,0.120,0.0,0.0
2009/1/6,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.5,-6.7,41,101743,686,1415,253,390,369,210,37388,30050,24607,10189,342,2.0,1,1,7000.0,3545,9,'999999999,5,0.0840,0,88,0.120,0.0,0.0
2009/1/6,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,5.1,-7.0,38,101683,555,1415,269,267,215,179,24186,16905,18758,9291,290,1.5,8,8,7000.0,3305,9,'999999999,5,0.0840,0,88,0.120,0.0,0.0
2009/1/6,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.3,-6.8,41,101716,365,1415,272,146,110,115,12148,7945,10268,6352,335,1.5,1,1,7000.0,3079,9,'999999999,5,0.0840,0,88,0.120,0.0,0.0
2009/1/6,17:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.5,-6.6,45,101750,129,1415,274,51,39,44,3558,2087,3241,2403,334,1.5,2,2,7000.0,2853,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,2.7,-6.4,48,101784,0,689,273,5,0,4,243,0,218,76,290,1.5,8,8,7000.0,2643,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.2,-6.2,50,101832,0,0,269,0,0,0,0,0,0,0,341,1.3,2,2,7000.0,2440,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.8,-6.0,53,101879,0,0,258,0,0,0,0,0,0,0,346,1.2,3,3,7000.0,1874,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,1.3,-5.8,56,101927,0,0,255,0,0,0,0,0,0,0,290,1.0,5,5,7000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/6,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.9,-5.9,57,101916,0,0,267,0,0,0,0,0,0,0,352,1.4,4,4,7000.0,1099,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/6,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.4,-6.1,58,101905,0,0,270,0,0,0,0,0,0,0,351,1.7,4,4,7000.0,940,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/6,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.0,-6.2,59,101893,0,0,270,0,0,0,0,0,0,0,50,2.1,0,0,7000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.3,-6.6,59,101892,0,0,266,0,0,0,0,0,0,0,352,2.1,4,4,7000.0,866,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.6,-7.0,58,101891,0,0,256,0,0,0,0,0,0,0,353,2.1,4,4,7000.0,866,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-0.9,-7.4,58,101890,0,0,245,0,0,0,0,0,0,0,50,2.1,3,3,7000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.0,-6.8,61,101886,0,0,239,0,0,0,0,0,0,0,357,2.4,4,4,7000.0,958,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.1,-6.3,65,101883,0,0,238,0,0,0,0,0,0,0,357,2.8,5,5,7000.0,958,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.2,-5.7,68,101879,0,0,246,0,0,0,0,0,0,0,50,3.1,0,0,7000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/7,07:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.6,-5.8,64,101921,0,0,258,0,0,0,0,0,0,0,4,2.9,5,5,7000.0,3789,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/7,08:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.1,-6.0,60,101963,60,314,247,43,162,21,11109,31085,5435,3904,2,2.8,4,4,7000.0,77777,9,'999999999,6,0.0840,0,88,0.130,0.0,0.0
2009/1/7,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.7,-6.1,57,102005,306,1415,234,166,448,60,25335,54082,9951,5068,50,2.6,3,3,7000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.8,-6.7,50,101985,511,1415,227,316,619,91,39314,66736,13264,4834,358,2.1,0,2,7000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,11:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.9,-7.4,44,101966,659,1415,230,438,703,112,49099,68503,17005,5366,352,1.5,1,1,7000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,4.0,-8.0,38,101946,741,1415,230,493,654,154,51864,59879,22247,7165,270,1.0,5,5,7000.0,77777,9,'999999999,4,0.0840,0,88,0.130,0.0,0.0
2009/1/7,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.7,-9.7,31,101889,751,1415,247,473,527,195,49059,54250,24161,8221,341,1.2,0,0,7000.0,4977,9,'999999999,4,0.0840,0,88,0.130,0.0,0.0
2009/1/7,14:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.4,-11.3,26,101832,689,1415,250,432,532,176,42576,60728,18831,6856,340,1.3,0,0,7000.0,4914,9,'999999999,3,0.0840,0,88,0.130,0.0,0.0
2009/1/7,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,6.1,-13.0,21,101775,559,1415,239,366,660,111,31408,65120,11305,5057,340,1.5,3,3,7000.0,77777,9,'999999999,3,0.0840,0,88,0.120,0.0,0.0
2009/1/7,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,5.1,-12.3,24,101808,369,1415,217,234,630,62,16723,45050,6125,4092,340,1.7,0,0,7000.0,77777,9,'999999999,3,0.0840,0,88,0.120,0.0,0.0
2009/1/7,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.0,-11.7,27,101841,133,1415,217,81,260,30,4725,13260,2254,1831,337,1.9,0,0,7000.0,77777,9,'999999999,3,0.0840,0,88,0.130,0.0,0.0
2009/1/7,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,3.0,-11.0,31,101874,0,708,214,7,0,4,378,0,218,76,20,2.1,0,0,7000.0,77777,9,'999999999,3,0.0840,0,88,0.130,0.0,0.0
2009/1/7,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.2,-10.1,36,101914,0,0,214,0,0,0,0,0,0,0,340,1.9,0,0,7000.0,77777,9,'999999999,4,0.0840,0,88,0.130,0.0,0.0
2009/1/7,20:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.5,-9.2,41,101954,0,0,213,0,0,0,0,0,0,0,347,1.7,1,1,7000.0,7751,9,'999999999,4,0.0840,0,88,0.130,0.0,0.0
2009/1/7,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.7,-8.3,47,101995,0,0,211,0,0,0,0,0,0,0,70,1.5,8,8,7000.0,7277,9,'999999999,4,0.0840,0,88,0.130,0.0,0.0
2009/1/7,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.4,-7.8,50,101997,0,0,212,0,0,0,0,0,0,0,346,1.5,2,2,7000.0,7244,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,23:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.1,-7.3,54,101999,0,0,213,0,0,0,0,0,0,0,351,1.5,3,3,7000.0,7260,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/7,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-0.2,-6.8,57,102002,0,0,214,0,0,0,0,0,0,0,20,1.5,0,0,7000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/8,01:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.8,-6.9,60,101976,0,0,213,0,0,0,0,0,0,0,3,1.7,4,4,7000.0,7467,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/8,02:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.3,-6.9,62,101951,0,0,215,0,0,0,0,0,0,0,352,1.9,4,4,7000.0,7465,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/8,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.9,-7.0,65,101926,0,0,218,0,0,0,0,0,0,0,20,2.1,0,0,7000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/8,04:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.2,-7.2,65,101925,0,0,221,0,0,0,0,0,0,0,353,1.7,5,5,7000.0,6927,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/8,05:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.6,-7.4,66,101924,0,0,226,0,0,0,0,0,0,0,354,1.4,5,5,7000.0,6341,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
2009/1/8,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-2.9,-7.6,67,101923,0,0,225,0,0,0,0,0,0,0,290,1.0,0,0,7000.0,77777,9,'999999999,5,0.0840,0,88,0.130,0.0,0.0
